"text","spam"
"Subject: dr . rafael campo  good morning ,  ?  i have attached a press release that may be of interest to you .  ?  if you have any questions regarding it , or if we can be of assistance in any  other way , please call me directly at 972 - 245 - 8300 .  ?  thanks and best regards ,  katheryn stalker  ?  risk limited corporation  box 612666 ? ? dallas , texas 75261 ? ? usa ? ? ? tel : 972 . 245 . 8300 ? ? fax :  972 . 245 . 8318 ? ? ? www . risklimited . com  - press release dr . rafael campo 5 - 2 - 01 . doc",0
"Subject: re : visit to enron  fyi  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 05 / 01 / 2000  09 : 06 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  nick bambos on 05 / 01 / 2000 04 : 26 : 30 am  to : vince . j . kaminski @ enron . com  cc :  subject : re : visit to enron  vince ,  how are you ? hope all is well .  is there any chance we can schedule my visit to enron on friday , may 19 ,  or friday , may 26 ?  by the end of april i was able to attract a top new student to work on the  project .  the other one for the coming year will be giuseppe . by spending the summer  at enron , he will be in a position to bring the new one up to speed and  create an intellectual team here at stanford to look at these problems .  i must move ahead soon to put the project in place and get the work going .  talk to you soon ,  nick  vince . j . kaminski @ enron . com wrote :  >  > nick ,  >  > we can close the loop on our commitment to support the research projects  > before your visit to enron .  >  > my assistant , shirley crenshaw , will call you to set up a conference call  > with me , stinson gibner ,  > and tom gros from enron broadband services to discuss all the isssues .  > friday this week would work for  > both tom and me . i think we need about 15 minutes .  >  > vince  >  > p . s . shirley , nick ' s phone number is 650 796 8163 ( cell ) , 650 - 725 - 5525  > ( office ) .  >  > nick bambos on 03 / 12 / 2000 05 : 32 : 35 pm  >  > to : vince . j . kaminski @ enron . com , bambos @ stanford . stanford . edu  > cc :  > subject : visit to enron  >  > hello vince ,  >  > it was nice seeing you at stanford and many thanks for the lunch  > we had together . i really enjoyed our discussions , both at the  > technical level and otherwise .  >  > i promised to send you an e - mail regarding possible dates for  > a visit to enron . i delayed it for a week till my schedule was  > clearer . let ' s see if we can get a match with your schedule -  > mine is rather terrible :  >  > friday , 21 st of april looks good . but april 23 rd is easter  > sunday , so that may make it difficult for some people at enron  > to be around . let me know if that is the case . i am willing to  > visit then , because the week after that i am scheduled to be in  > japan and in the previous weeks i am all committed on fridays .  >  > friday , 19 th of may is the next possibility , but this probably  > is too far out . the main problem is that i am operating within  > a window of opportunity for attracting top students for this  > research . this window closes by the end of april , and it would be  > important for the student support funds to be in place then , so  > that i can make hard commitments to students and attract top  > talent . i am already reviewing files of students who have  > approached me for phd advising , and i am in a mode of doing "" soft  > commitments to star - level students "" to get this research and its  > potential on their radar screen . top students are highly sought  > after by advisors and i want to be an early player in this  > competition .  >  > does my visit to enron have to happen before we can set up the  > project and student support at stanford ? if so , doing it before the  > end of april is important for getting top people . if the visit can  > happen after we get the ball rolling , then we can schedule it in may .  > i assume there will be multiple visits both ways when the project gets  > going . please let me know what you think .  >  > best regards ,  >  > nick",0
"Subject: re : alp presentation  christie ,  what about the invitation to dinner for gillis and whitaker ?  vince  christie patrick  04 / 10 / 2001 06 : 01 pm  to : mgillis @ rice . edu , grwhit @ rice . edu  cc : vince j kaminski / hou / ect @ ect , steven j kean / na / enron @ enron  subject : alp presentation  president gillis and dean whitaker ,  enron would be honored with your presense at the presentation set forth  below .  under the guidance of vince kaminski and his team here at enron , we are  thoroughly enjoying working with this group of bright and enthusiastic rice  students . we hope you can join us for the culmination of their significant  efforts .  please let me know - - thanks ! !  - - christie .  - - - - - - - - - - - - - - - - - - - - - - forwarded by christie patrick / hou / ect on 04 / 10 / 2001  05 : 52 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  vince j kaminski  04 / 10 / 2001 08 : 13 am  to : barrett @ rice . edu , uecker @ rice . edu , cmiller @ rice . edu , lounghrid @ rice . edu ,  luigical @ rice . edu  cc : vince j kaminski / hou / ect @ ect , christie patrick / hou / ect @ ect , shirley  crenshaw / hou / ect @ ect , kenneth parkhill / na / enron @ enron  subject : alp presentation  on behalf of enron corp . i would like to invite you to an alp project  presentation by a group of students  of jesse h . jones graduate school of management , rice university .  the students will present the results of a research project regarding  electronic trading  platforms in the energy industry .  the presentation will be held on may 7 , at 4 : 00 p . m . at enron , 1400 smith .  we would also like to invite you to dinner , following the presentation .  vince kaminski  vincent kaminski  managing director - research  enron corp .  1400 smith street  room ebl 962  houston , tx 77002 - 7361  phone : ( 713 ) 853 3848  ( 713 ) 410 5396 ( cell )  fax : ( 713 ) 646 2503  e - mail : vkamins @ enron . com",0
"Subject: re : summary spreadsheet for data vendor research and model  development  hi ,  fyi here is an updated spreadsheet summarizing the data vendor research and model development .  please let me know if any thing is missing , wrong , should be deleted , etc .  thanks ,  iris  - - - - - original message - - - - -  from : salmon , scott  sent : monday , april 09 , 2001 2 : 15 pm  to : dhar , amitava  cc : mumford , mike ; kirkpatrick , eric ; mack , iris  subject : re : data for private firm model  great work iris ! this gets us heading down the right direction and we ' ll have some project scope documentation asap .  cheers ,  scott  amitava dhar  09 / 04 / 2001 19 : 25  to : scott salmon / eu / enron @ enron , mike mumford / lon / ect @ ect , eric kirkpatrick / eu / enron @ enron  cc : iris mack / enron @ enronxgate  subject : data for private firm model  the enclosed spreadsheet contains a summary of preliminary data search plan prepared by iris . we will talk about further progress during our conf . call on wednesday .  > ",0
"Subject: recruiting at cmu computational finance program  vince ,  thanks for the prompt reply . i ' ll plan to call early next week .  rick  - - - - - original message - - - - -  from : "" vince j kaminski ""  to : "" rick bryant ""  cc : "" vince j kaminski "" ; "" kevin kindall ""  sent : friday , july 28 , 2000 9 : 05 am  subject : re : recruiting at cmu computational finance program  >  >  > rick ,  >  > thanks for your message . i am familiar with the computational finance  program  > and value its high quality .  >  > please , call me next week . the best time is between 7 : 00 and 8 : 30 a . m .  > cst .  >  > vince  >  >  >  >  >  >  >  > "" rick bryant "" on 07 / 26 / 2000 01 : 27 : 23 pm  >  > to : vince j kaminski / hou / ect @ ect  > cc : "" kevin kindall "" , "" ken keeley ""  ,  > "" sanjay srivastava ""  > subject : recruiting at cmu computational finance program  >  >  >  > vince ,  >  > greetings ! i am the director of the ms in computational finance program  at  > carnegie mellon . i am following up on a conversation i had with kevin  > kindall , a graduate of our program , who gave me your e - mail address and  > suggested i contact you as the individual making the recruiting decisions  > for the research group at enron .  >  > in speaking with the director of the career opportunity center at the  > business school , i am told that although an alison bailey from enron  > ( mary . alison . bailey @ enron . com ) has arranged for a sizable block of rooms  in  > which to conduct interviews on campus on december 11 th , there is as yet no  > indication of whether the comp finance students will have opportunity to  > compete for these spaces .  >  > we are regarded by many in the industry as the top quantitative finance  > program in the country . focused on derivative pricing , econometrics , var  > and portfolio management , our graduates should be an excellent fit for  your  > business . i would be happy to talk with you further about our  > rogram ( http : / / student . gsia . cmu . edu / mscf / ) as well as our students '  interest  > in enron ( the name comes up a lot ! ) . also , if you are interested , we run  a  > "" speaker series "" on most friday ' s during the fall and spring that would  > give you ( or another in your group ) the opportunity to address our  students  > in an area of interest . such a meeting would , i think , help you better  > understand the careers our students are preparing to pursue as well as  give  > our students first hand knowledge of enron and its future .  >  > when might be a good time to contact you by telephone ?  >  > thank you for your time .  >  > rick  >  > richard l . bryant  > director , computational finance program  > carnegie mellon university  > graduate school of industrial administration  > pittsburgh , pa 15213  > phone / fax ( 412 ) 268 - 4592 / ( 412 ) 268 - 6837  > http : / / fastweb . gsia . cmu . edu / mscf  >  >  >  >  >  >  >  >  >  >",0
"Subject: interview - credit derivatives  ? ? ? ? ? ? ?  ?  ? ? ? ? ? ? dear vince :  ?  ? ? ? ? ? ? thank you for the invitation yesterday . it was a pleasure to meet  you all and learn more about the group , it ' s structure and to some extent  what you are involved in . please extend my thanks to all of them .  ?  ? ? ? ? ? ? i am particularly interested in the credit swap trading platform  that enron has recently started . such a platform will provide unique  visibility into the credit markets . as you suggested i tried to learn more  about this from tanya . ? i would like to learn more and if possible meet other  people more directly linked to the effort .  ?  ? ? ? ? ? ? just simple instruments like credit swaps will require serious  modelling capability for the pricing and the hedging of these apparently  simple intruments . the market visibility i mention above can be explored  through credit derivatives trading successfully if enron possesses superior  ( vis a vis morgan stanley , salomon smith barney , chase manhatan ,  etc . ) ? modelling technology in credit derivatives . i can and would like  to ? consider the possibility of doing this for enron . i would like to help  develop and participate in putting together that business .  ?  ? ? ? ? ? ? as i mentioned to you i have done some work in credit derivatives  and am deeply familiar with virtually all the work of the principal  academics in credit derivatives namely : duffie , lando , tuffano , duffee , das ,  lelland , etc . i have read carefully most of their work ( published as well as  working papers ) on the subject to date .  ?  ? ? ? ? ? ? i look forward to hearing from you .  ?  ? ? ? ? ? ? best regards  ?  ? ? ? ? ? ? joao",0
"Subject: enron opportunities  dr . kaminski :  ?  here is my resume and cover letter .  ?  thanks ,  ?  richard iles  - enron cover and resume . doc",0
"Subject: re : training courses  shirley ,  no problem .  vince  shirley crenshaw  03 / 13 / 2000 12 : 08 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : training courses  vince :  kevin moore and jose marquez would like to take a course entitled  "" wellhead to burnertip "" which is scheduled monthly . the first course  available would be may 18 th and the cost would be $ 600 . 00 each .  is this ok ?  thanks !",0
"Subject: re : storage model : simple issues  brad ,  here are my thoughts on your concerns .  * you needs curve inputs . this is an it job . i can help you for the curves  before the system is properly set up .  * intrinsic value vs time value :  the intrinsic value depends on how you allocate the volumes . if you have a  rough idea about the allocation as  you did in the spreadsheet , we can calucate the intrinsic value within the  model . the difference between the  total and the intrinsic will be the ( option ) time value . however , by  pre - allocating volumes , you killed some options .  in the storage model , volumes are allocated dynamically , therefore it is  hard to distinguish the intrinsic vs . time value .  * factor of loading : factor of loadings are used to give historical  correlation matrix . the three factors correspond to  paralle shift , slopping and curveture . the covariance matrix in the model  is expressed in the form  covar = row ( vol _ { i } ) * ( correl ( i , j ) ) * colum ( vol _ { j } ) where vols are  the implied volatilities from the vol curve .  ( correl ( i , j ) ) = l * l ' + residue ( small )  where l is the factor of loading matrix . so in a simple words , the factor of  loadings ( say , 60 x 3 ) are a simplier way for us to  remember the historical correlation matrix ( say , 60 x 60 ) .  let me know if i can offer further help .  zimin  brad horn 02 / 15 / 2000 07 : 15 am  to : zimin lu / hou / ect @ ect  cc : sandra henderson / hou / ect @ ect  subject : storage model : simple issues  zimin :  thanks for your time with the revised storage valuation . your right to  point out the similarity to market bids . here are some basic questions tied  to implementation and calibration :  model infrastructure / it support : i obviously need to re - build my link to the  forward curves as the model is not working in my new location . short - term  ( aprox 1 month ) , i ' d like to establish a link to the ena database egsprod 32  in order to fetch the long - dated price and volatility curves . my link to ena  forward curves would then be quickly severed in favor of the curves generated  by the new bridgeline entity ( database name and data structure yet to be  defined ) . however , its not clear to me what is required in this two stage  process to support your model . any definition of model input or minimum  support requirements you provide is appreciated . i ' ll then work with sandra  henderson , an enron employee providing our it support , to ensure the model  continues to work regardless any downstream system changes that may take  place as we build and establish our separate trading systems or databases .  meanwhile , is there anything you think you can do to ensure im up and running  quickly ?  sandra : linking excel spreadsheets to bridgeline forward curves will be key  to all our pricing projects , not just the storage model supplied by research .  intrinsic vs extrinsic value : it would be helpful to decompose the model ' s  calculated storage price and to distinguish intrinsic vs extrinsic ( time or  option ) value . i could easily link a new spreadsheet tab to your model  inputs and to calculate the intrinsic value , and then through a simple  difference i could determine the extrinsic value . ive included a simple  spreadsheet calculation for the intrinsic value for review . i wanted to  share this with you to ask the following :  does the nature of the model define intrinsic and extrinsic value differently  than the simple difference proposed ?  do you think it would make sense to do the simple value decomposition in the  backcode c - code via . dll in order to ensure run - time is faster ?  my goal here is straightforward : a ) to better understand the model and its  sensitivities . ; and b ) to determine if and when the option approach is  associating significant value above and beyond the simple present value of  the time spreads .  factor loadings : what are some of the thoughts or insights you can offer with  regards to factor loadings and how i should interpret the graph of the 3  factors calculated ? factor loadings have always been a mystery to me . for  example , what problems should i be looking for as a warning against  mispricing ? what , if anything , is implied about 1 day price change or  expected curve re - shapings ( after all , curve - reshapings are key to storage  valuation ! ! ! ) ?  calibration : we are preparing a simple summary of descriptive statistics  which should allow me to refine some of the model inputs . i ' ll share the  data when we are and model results once im up and running .",0
"Subject: credit support value for mg and paperco  find below a spreadsheet with my very rough calculation of the value of  credit support for mg and paperco .  my approach is as follows :  1 . assume all contracts can be modelled as financial swaps .  2 . spread the notional trading volumes over the estimated swap tenors .  3 . calculate the value of defaulting at each period of the swap ( the  default option ) using black ' s formula .  4 . treat the value of the default options as risky cash flows . that is  treat this value just like you would an annuity stream . by discounting back  this stream of cash flows at the original risky rate and at the risk - reduced  rate , i find the value of credit enhancement as the difference in the two  npv ' s .  please give your comments , especially if this makes no sense to you .  stinson",0
"Subject: energy finance critiques  david ,  here are the reviews of the ut energy finance program that you requested :  from jennifer martinez ( mba class of 1999 , energy finance taken fall of  1998 ) :  the energy finance program 2 years ago was very good , especially considering  it was the first year of the program . there were a lot of guest speakers  from various energy companies who gave us a lot of practical knowledge about  the energy industry through case studies , lectures , etc . basically , we  learned all the same finance concepts and tools as in the regular finance  classes , but all the cases and examples were energy - related . the professors  were good for the most part but didn ' t have a great deal of practical  industry experience . if i had to guess the reason for decreased  participation in the program , i would probably say it is the professors .  ronn and titman are great but known as being very technical and  quantitative . some students prefer less technical professors and classes  that aren ' t limiting to the energy industry . also , the fact that the class  meets for 3 hours twice a week may not be so appealing . other than those  things , i can ' t imagine why there has been such a drop in enrollment . i  especially don ' t understand why every single person didn ' t drop for enron . i  wonder if it has something to do with international status . ? ? ?  from john massey ( mba class of 1999 , energy finance taken fall of 1998 ) :  bottom line -  ut business schools is great - investment fund - best activity available to  students  energy finance program - fairly weak -  it was a watered down version of the futures options class crossed with a  weak finance appendage -  the finance teacher was pathetic - both a poor teacher , ignorant about  industry specific analysis , devoid of industry experience , rude to outside  lectures ( from industry )  keith brown was the only educator that was any good and he only had a small  portion of the class time -  way to make better :  get teachers with practical industry experience -  make it a seminar class - focus on case studies , lectures - given by people  from industry -  promote the class within the business school - i felt like ut did a poor job  of internally ( to students ) promoting the class -  - - - - - - - - - - -  from ross mesquita ( mba class of 1999 , energy finance taken fall of 1998 ) :  to be honest , a great majority of the coursework was not energy specific .  when energy applications were presented , it seemed more like general finance  questions were reworded to include energy lingo . we had some very good  speakers , but for the most part , i did not feel like the 6 hours of class had  enough energy focus . i assumed that this would get better as the program  progressed .  one reason that may account for the decline in enrollment is that energy  finance is a very specific focus . i would have probably not enrolled in the  energy finance program had it been available in my first year . i did not  know enough about energy at that time and i had returned to b - school to  consider several career options - - i . e . , investment banking , corporate  finance , entrepreneurship , marketing , etc . as a new mba student , i would not  want to narrow my window of opportunities to only energy companies .  here is my perspective and probably something that is true of many mbas - -  my interest in enron brought me to the energy industry and not vice versa .  - - - - - - - - - -  from billy braddock ( mba class of 1999 , energy finance taken fall of 1998 ) :  i was a participant in the inaugural energy finance program in the fall of  1998 . the primary positives to the class revolved around outside  panels / instruction . for example , enron sent representatives on 2 separate  occasions to discuss particular topics ( vince kaminski and gary hickerson ) .  other notable speakers were jeff sandefer ( independent business consultant  and e & p professional ) , the beacon group , and encap investments . another good  speaker was a professor from ut ' s school of engineering . he brought a good  perspective as to the "" basics "" of the energy business .  the class was structured via a team - based instruction approach , with 3  professors team - teaching a 6 - hour credit course . none of the 3 professors  had any product knowledge of the energy business . of the 3 professors , 2  were research focussed / tenured with little credibility in "" teaching . "" one of  the professors primary focus of research was fixed income , while the other 2  were investments and corporate finance , respectively .  as is the case for ut ' s finance program in general , and energy finance in  particular , ut is in dire need of teaching professors ( as opposed to research  professors ) that have the ability to convey finance with practical examples  and at a level that can be more easily be understood by students without a  finance background . particular to the energy program , ut needs to have more  instruction from energy professionals ( such as the instructors used for  enron ' s internal learning programs ( ie . derivatives classes , etc . ) .  - - - - - - - - - - - - - - - - - - - - - - -  from bryan williams ( mba class of 1999 , energy finance taken fall of 1998 ) :  i participated in the first energy finance class offered in fall of 1998 , at  the university of texas .  the curriculum was understandably  & rough around the edges  8 as 1998 was the  first year the energy finance course was offered . however , the instruction  also suffered as none of the instructors had any energy background to speak  of ( the 6 - credit hour class was team taught by three tenured professors ) .  two of the three professors have co - authored textbooks , and the third  professor  , s claim to fame is fixed income . as a group , the three professors  are research - heavy ( as opposed to industry focused ) , and the team - teaching  format did not incent any one of the profs to be personably accountable for  the success of the class .  that said , the instructors did a good job attracting some top notch outside  speakers . among them : vince  kaminski & gary hickerson , both of enron . they also dedicated one class  period to a video conference call with the beacon group , an energy consulting  group that i believe was recently acquired by goldman .  jeff sandefer , an independent businessman , an entreprenuership instructor ,  and one of the foremost experts in the e  - there are some experienced , brand - name professors ( e . g . sheridan titman )  teaching in the program ;  cons :  - the program should give the students more exposures to energy companies  such as enron . specifically , it might need to help students link to the  interview oppurtunites from these energy companies such as enron ;  from george huan ( mba class of 2000 , energy finance taken fall of 1999 ) :  companies expect mba students to have both general management ( new ideas ) and  analytic ( quantative ) skills . energy industry is no exception .  energy finance program offers financial strategy and risk managements courses  which fit in the insudtry need . however , these two courses are far from  enough to help students understand the dynemic of industrial transformation  and excitements and opportunities in this industry . other management and  quantitive courses are needed to complete this program .  my suggestions :  1 ) seminars or lectures about energy industry and energy companies . before  students make their decisions , let them know : what ' s happening and what ' s  going to happen in this industry ; what the companies are doing now ; who  they are looking for .  2 ) management and / or analytical courses should be included . such as :  strategy , financial enginering and real option .  3 ) more industry connections . presentations and discussions .  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  from charlie weldon ( mba class of 2000 , energy finance taken in fall of 1999 )  my experience in the energy finance program overall was a positive  experience . the most rewarding part of the class was the guest speakers  brought in during dr . titman ' s portion of the class . this part of the course  is taught in the second half of the semester and consisted of ~ 10 case  classes all focusing on the energy industry . two of the cases were based on  enron , and overall the case selection in my opinion was very appropriate and  well thought out . value added by the professor was less than from the  speakers and cases .  the first eight weeks of the course covered futures and options . nearly all  of the examples and problems discussed pertained directly to the energy  industry and special emphasis was placed on increasing the student ' s  understanding of the supply and demand dynamics in the power market . the use  of options and futures for speculating and / or hedging was stressed on  numerous occasions and a decent attempt at explaining how to value a power  plant project .  i believe that the university energy finance faculty are trying to  continuously make improvements to the program . however , i do not believe  that they are moving fast enough or necessarily down the right path to  improvement . there is a strong need for more practical based training on  energy derivatives similar to the course taught by paradigm here at enron .  the focus of the university teachers is quite theoretical , due in large part  to their background . while the theoretical basis is crucial to understanding  the basics , the real value of such a program in my opinion is the effective  bridging of the theoretical with the practical all in one course .  until measures are taken to inject practicality from someone with extensive  industry experience , i believe the energy finance program will continue to  underdeliver on its objectives . additionally , i believe that the course  structure should be changed to eliminate the need of having 3 consecutive  hours of classroom instruction .",0
"Subject: technical analysis  more fallout  - - - - - - - - - - - - - - - - - - - - - - forwarded by mike a roberts / hou / ect on 05 / 04 / 2001  03 : 03 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : lee ferrell / enron @ enronxgate on 05 / 04 / 2001 02 : 26 pm  to : mike a roberts / hou / ect @ ect  cc :  subject : technical analysis  mike ,  our department has been using your technical analysis to support commercial  decisions . you stated that these services would be discontinued . we opted  to use your technical analysis in lieu of outside services . please continue  to provide technical analysis data with regard to natural gas ( candlestick  and elliot wave ) .  lee ferrell  director , risk management and reporting  ets",0
"Subject: approval for reviewer  krishnarao , pinnamaneni v has suggested reviewers and submitted them for your  approval . your may review / modify this list of reviewers by logging on to pep  at http : / / pep . corp . enron . com and going to supervisor services . please  remember , no feedback can be completed on krishnarao , pinnamaneni v until you  have approved the list .",0
"Subject: re : mg integration support - daily update # 6  hi richard ,  lloyd fleming introduced me to the key personnel on the trading and risk side  at mg today ; i spent most of today discussing forward curves and option  volatilities with tim jones , russell plackett and jon barrett . i hope to be  able to get historical data from david thompson to facilitate forward curve  analysis for our var models . also discussed valuation issues ( e . g . option on  calendar spread that they need a model for ) . also was able to get a good  understanding of trading strategies and nuances of aluminum , copper and  nickel markets .  regards ,  anjam  x 35383  richard sage  04 / 07 / 2000 02 : 37  to : stop : mike jordan / lon / ect @ ect , andrew cornfield / lon / ect @ ect , naomi  connell / lon / ect @ ect , stephen wood / lon / ect @ ect , tim  poullain - patterson / lon / ect @ ect , andrea m kerch / lon / ect @ ect , janine  juggins / lon / ect @ ect , lloyd fleming / lon / ect @ ect , tim davies / lon / ect @ ect , david  hardy / lon / ect @ ect , barry sangster / lon / ect @ ect , robert campbell / lon / ect @ ect ,  alex holland / lon / ect @ ect , michael heap / lon / ect @ ect , phil redman / lon / ect @ ect ,  fiona grant / lon / ect @ ect , toby knight / lon / ect @ ect , melissa laing / lon / ect @ ect ,  jeanie slone / lon / ect @ ect , beth apollo / lon / ect @ ect , mark  pickering / lon / ect @ ect , suzanne lane / lon / ect @ ect , stephen evans / lon / ect @ ect ,  niamh o ' regan / lon / ect @ ect , anjam ahmad / lon / ect @ ect , fernley  dyson / lon / ect @ ect , eric gadd / lon / ect @ ect  cc :  subject : re : mg integration support - daily update # 6  deal entry  the need for 3 data - entry clerks becomes clearer when we understand that  between 200 and 2000 manual deal tickets are written each day which then have  to be keyed in .  romulus  the trading assets of rudolf wolff in london and new york were bought after  close of play on friday .  included with the metals trading is a proprietary fx desk , and a softs desk ,  trading coffee , cocoa , and sugar .  the softs people are expected to arrive in enron house at the end of july .  eol  two metals trades have been executed on eol .",0
"Subject: re : for your approval  erica ,  yes , no problem .  vince  information risk management  12 / 01 / 2000 09 : 50 am  to : gary taylor / hou / ect @ ect , vince j kaminski / hou / ect @ ect , stinson  gibner / hou / ect @ ect  cc :  subject : for your approval  please let me know if he is approved .  thanks ,  erica garcia  - - - - - - - - - - - - - - - - - - - - - - forwarded by information risk management / hou / ect on  12 / 01 / 2000 09 : 39 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  security resource request system  directory line item pending access processing  directory name : o : \ weather derivatives \ , o : \ research \ common  service type : grant  expiration date :  comments :  security processing  processing status :  e - mail message :  comments / justification :  general information request : jhrc - 4 rkjjz  requested by : joseph hrgovcic / hou / ect phone : 33914  requested for : joseph hrgovcic / hou / ect employee type :  company : 0011 rc # : 100038  priority : high  comments / justification : i have a test windows 2000 machine running ( with  userid t _ weatherol , for which i need access to o : \ research \ common and  o : \ weather derivatives \  editing history ( only the last five ( 5 ) are shown )  edit # past authors edit dates  1 information risk management 11 / 30 / 2000 12 : 30 : 19 pm",0
"Subject: latest draft  don ,  attached is my latest effort . it entailed fairly drastic "" restructuring  and reorganization "" of the earlier draft . my revision effort has been  directed at improving the focus of the paper . the new story is the following :  1 . enron was formed as a regulated gas pipeline company in the mid - eighties .  2 . economic and competitive conditions conspired to force a dramatic  reorganization of the company almost immediately . the result was the  creation of a new , unregulated energy trading operation . the strategy of  the new unit was to capitalize on business opportunities in the  deregulation of markets that was occuring at the time ( mid - eighties until  now ) .  3 . the business model adopted for the new unregulated business was that of  a "" gas bank "" . the analogy to a commercial bank posed a very difficult  problem to enron ' s management in that there was no source of liquidity to  the market from a central bank authority . as a consequence enron had to  develop its own very elaborate risk management procedures .  4 . another consequence of the new business model was that it required a  different set of employee skills and talents . specifically , it required  were bright , energetic and innovative individuals capable of identifying  entrepreneurial opportunities and starting new businesses . furthermore , a  new , flatter organizational structure entailing decentralized decision  making was required to facilitate quick response to changing market  conditions . to monitor and manage this new "" empowered "" labor force  required that the firm develop new personnel policies and procedures .  5 . three primary tools of personnel management were adopted : ( i ) measure  performance semi - annually , ( ii ) tie compensation closely to performance ,  and ( iii ) allow personnel free movement within enron to seek out the best  opportunities .  6 . other attributes of the enron model include consideration for asset  optionality , recognition of the value of networks in adding value to  trading platforms , and the use of mark - to - market accounting for business  transactions as a means of ensuring transparency and promoting prompt actions .  if my "" story line "" sounds better than the draft i have attached its because  its the last thing i ' ve written . at any rate i look forward to hearing  your comments and to getting this wrapped up .  thanks and i look forward to seeing you in february .  john  - enron _ paper _ 1 _ 26 _ 01 . doc  john d . martin  carr p . collins chair in finance  finance department  baylor university  po box 98004  waco , tx 76798  254 - 710 - 4473 ( office )  254 - 710 - 1092 ( fax )  j _ martin @ baylor . edu  web : http : / / hsb . baylor . edu / html / martinj / home . html",0
"Subject: re : hello  sounds great - - i ' ll coordinate with shirley . jacob was very excited about his prior meeting with you and the group .  molly  - - - - - original message - - - - -  from : kaminski , vince  sent : tuesday , may 01 , 2001 4 : 42 pm  to : magee , molly  cc : kaminski , vince ; krishnarao , pinnamaneni ; watson , kimberly  subject : re : hello  molly ,  kim watson would like us to bring jacob for another interview .  we can do it later this week .  vince  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 05 / 01 / 2001 02 : 22 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  from : kimberly watson / enron @ enronxgate on 05 / 01 / 2001 09 : 17 am  to : vince j kaminski / hou / ect @ ect  cc :  subject : re : hello  hi vince ,  if you are still interested in bringing back this gentleman back for another interview , i would very much like to meet with him . sean talked with him when you brought him in a few weeks ago and he thought it would be a good idea for me to meet with him so we can compare thoughts .  thanks , kim .  - - - - - original message - - - - -  from : kaminski , vince  sent : monday , april 16 , 2001 1 : 21 pm  to : watson , kimberly  cc : krishnarao , pinnamaneni ; kaminski , vince  subject : re : hello  kim ,  this is a letter from one of the job applicants who works for pros .  it seems that the system they develop for williams  is more a scheduling system .  would you like to ask him to come back for another interview ,  to get more information out of him ?  vince  - - - - - - - - - - - - - - - - - - - - - - forwarded by vince j kaminski / hou / ect on 04 / 16 / 2001 01 : 18 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -  >  "" jacob y . kang "" on 04 / 11 / 2001 11 : 18 : 44 pm  to : vince . j . kaminski @ enron . com  cc :  subject : re : hello  dear vince :  it was so nice meeting and talking with you too . i did  not take any pen back , i lost my pen too somewhere in  enron .  as i mentioned to you , after i got my ph . d in 1999 , i  have been working two years as lead scientist and  science manager in energy division at pros revenue  management inc . in houston .  i developed and implemented the mathematical models  for trading optimization system and firm  transportation optimization system .  the trading optimization system becomes the most  popular product in the industry this year . duke energy  just signed the contract to buy this product  yesterday . conoco and williams also signed the  contracts for it . according to pros sales department ,  the potential marketer to buy this product exceeds 15  companies in one or two years .  enron is the ideal place for me to continue my  research and system developing efforts to combine  revenue management with risk management . i am  confident that i can make significant contributions to  enron in this area .  i would like to thank you again for giving me this  opportunity to come to enron for this interview . i am  looking forward to having the opportunity to work in  enron .  sincerely yours  jacob  - - - vince . j . kaminski @ enron . com wrote :  > jacob ,  >  > it was nice meeting you . did take by any chance  > my pen ? if not , i apologize .  >  > vince  >  do you yahoo ! ?  get email at your own domain with yahoo ! mail .  http : / / personal . mail . yahoo . com /",0
"Subject: faculty contact and schedule persentation  dear mr . kaminski ,  the following are the faculty details :  ms . deborah j . barrett  instructor & dir . , mba communications  phone 713 - 348 - 5394  barrett @ rice . edu  mr . wil uecker  associate dean for executive education  phone 713 - 348 - 5869  uecker @ rice . edu  mr . dennis wayne loughridge  adjunct professor - management  phone 713 - 348 - 4869  lounghrid @ rice . edu  i will also speak with the faculty and inform them about the details  concerning the presentation on may 7 at enron office ( time to be determine )  and the dinner following it .  sincerely ,  luigi calabrese  rice mba candidate  class of 2002",0
"Subject: your riskmetrics site password  dear ,  thank you for registering .  your requested username is vincek and your password is longrun .  you may use this login to :  - use the data directory at http : / / www . riskmetrics . com / products / data / index . cgi  - access the creditmetrics datasets at  . html  - access the riskmetrics datasets at  tml  - read our technical documents at  - read our monitors at http : / / www . riskmetrics . com / research / journals / index . cgi  - read risk management : a practical guide at  please let us know if you have any questions or concerns ,  rmg web services  web @ riskmetrics . com",0
